libGLX_nvidia.so.0	malloc	8	0x56218fccc440	0.000048
libGLX_nvidia.so.0	malloc	8	0x56218fccc460	0.000049
libGLX_nvidia.so.0	malloc	8	0x56218fccc480	0.000048
libGLX_nvidia.so.0	malloc	8	0x56218fccc4a0	0.000049
libGLX_nvidia.so.0	malloc	8	0x56218fccc4c0	0.000048
libGLX_nvidia.so.0	malloc	8	0x56218fc65080	0.000049
libGLX_nvidia.so.0	malloc	8	0x56218fcceff0	0.000048
libGLX.so.0	malloc	72	0x56218fcce030	0.000050
libGLX.so.0	malloc	64	0x56218fcce5b0	0.000048
libGLX.so.0	malloc	72	0x56218fccbe30	0.000048
libGLX.so.0	malloc	72	0x56218fccbe80	0.000048
libGLX.so.0	malloc	72	0x56218fccbed0	0.000048
libGLX.so.0	malloc	72	0x56218fccbf20	0.000048
libGLX.so.0	malloc	72	0x56218fccbf70	0.000047
libGLX.so.0	malloc	72	0x56218fccbfc0	0.000049
libGLX.so.0	malloc	72	0x56218fccc010	0.000048
libGLX.so.0	malloc	72	0x56218fccc060	0.000049
libGLX.so.0	malloc	72	0x56218fccc0b0	0.000055
libxcb.so.1	malloc	32	0x56218fc65050	0.000068
libxcb.so.1	malloc	16	0x56218fccc140	0.000053
libxcb.so.1	malloc	32	0x56218fcce9d0	0.000081
libxcb.so.1	malloc	16	0x56218fccef20	0.000068
libxcb.so.1	malloc	36	0x56218fccc1e0	0.000054
libxcb.so.1	malloc	16	0x56218fccc180	0.000050
libxcb.so.1	malloc	32	0x56218fccc210	0.000113
libxcb.so.1	malloc	16	0x56218fccf010	0.000075
libxcb.so.1	malloc	36	0x56218fccc1e0	0.000070
libxcb.so.1	malloc	16	0x56218fccf010	0.000069
libxcb.so.1	malloc	36	0x56218fccc240	0.000068
libxcb.so.1	malloc	16	0x56218fccc140	0.000068
libxcb.so.1	malloc	36	0x56218fccc270	0.000069
libxcb.so.1	malloc	16	0x56218fccc180	0.000068
libxcb.so.1	malloc	36	0x56218fccc2a0	0.000069
libxcb.so.1	malloc	16	0x56218fccc160	0.000069
libxcb.so.1	malloc	36	0x56218fccc2d0	0.000074
libxcb.so.1	malloc	16	0x56218fccc300	0.000079
libxcb.so.1	malloc	36	0x56218fccc340	0.000083
libxcb.so.1	malloc	16	0x56218fccc370	0.000069
libxcb.so.1	malloc	80	0x56218fccc3a0	0.000063
libxcb.so.1	malloc	16	0x56218fcce600	0.000063
libxcb.so.1	malloc	32	0x56218fcce620	0.000112
libxcb.so.1	malloc	16	0x56218fcce650	0.000067
libxcb.so.1	malloc	32	0x56218fccc370	0.000075
libxcb.so.1	malloc	16	0x56218fcce600	0.000078
libxcb.so.1	malloc	32	0x56218fccc2d0	0.000162
libxcb.so.1	malloc	16	0x56218fccc300	0.000087
libxcb.so.1	malloc	32	0x56218fccc270	0.000055
libxcb.so.1	malloc	16	0x56218fccc300	0.000054
libxcb.so.1	malloc	32	0x56218fccc270	0.000075
libxcb.so.1	malloc	16	0x56218fccc320	0.000062
libxcb.so.1	malloc	32	0x56218fccc2a0	0.000068
libxcb.so.1	malloc	16	0x56218fcce600	0.000046
libxcb.so.1	malloc	44	0x56218fcccb20	0.000098
libxcb.so.1	malloc	16	0x56218fccc160	0.000081
libxcb.so.1	malloc	24	0x56218fccc180	0.000079
libxcb.so.1	malloc	32	0x56218fcce620	0.000078
libxcb.so.1	malloc	16	0x56218fccc140	0.000078
libxcb.so.1	malloc	44	0x56218fcf03c0	0.000059
libxcb.so.1	malloc	16	0x56218fccc300	0.000052
libxcb.so.1	malloc	24	0x56218fceffe0	0.000051
libxcb.so.1	malloc	32	0x56218fccc270	0.000051
libxcb.so.1	malloc	16	0x56218fceff90	0.000051
libxcb.so.1	malloc	44	0x56218fcf7fd0	0.000056
libxcb.so.1	malloc	16	0x56218fccc300	0.000051
libxcb.so.1	malloc	24	0x56218fceffe0	0.000051
libxcb.so.1	malloc	32	0x56218fccc270	0.000051
libxcb.so.1	malloc	16	0x56218fcf0090	0.000051
libGLX.so.0	malloc	90	0x56218fcc7f80	0.000060
libGLX.so.0	malloc	64	0x56218fcf03c0	0.000052
libGLX.so.0	malloc	88	0x56218fceeb70	0.000054
libGLX.so.0	malloc	87	0x56218fceeb10	0.000053
libGLX.so.0	malloc	89	0x56218fc68320	0.000054
libGLX.so.0	malloc	99	0x56218fcf8220	0.000054
libGLX.so.0	malloc	91	0x56218fcf8290	0.000053
libGLX.so.0	malloc	92	0x56218fcf8300	0.000054
libGLX.so.0	malloc	89	0x56218fcf8370	0.000053
libGLX.so.0	malloc	88	0x56218fccc3a0	0.000053
libGLX.so.0	malloc	88	0x56218fcf83e0	0.000054
libGLX.so.0	malloc	90	0x56218fcf8440	0.000053
libGLX.so.0	malloc	92	0x56218fcf84b0	0.000054
libGLX.so.0	malloc	90	0x56218fcf8520	0.000054
libGLX.so.0	malloc	89	0x56218fcf8590	0.000053
libGLX.so.0	malloc	89	0x56218fcf8600	0.000053
libGLX.so.0	malloc	91	0x56218fcf8670	0.000053
libGLX.so.0	malloc	85	0x56218fcf86e0	0.000054
libGLX.so.0	malloc	93	0x56218fcf8740	0.000054
libGLX.so.0	malloc	93	0x56218fcf87b0	0.000054
libGLX.so.0	malloc	94	0x56218fcf8820	0.000053
libGLX.so.0	malloc	98	0x56218fcf8890	0.000054
libGLX.so.0	malloc	93	0x56218fcf8900	0.000063
libGLX.so.0	malloc	88	0x56218fcf8970	0.000060
libGLX.so.0	malloc	90	0x56218fcf89d0	0.000054
libGLX.so.0	malloc	92	0x56218fcf8a40	0.000054
libGLX.so.0	malloc	97	0x56218fcf8ae0	0.000054
libGLX.so.0	malloc	84	0x56218fcf8b50	0.000054
libGLX.so.0	malloc	94	0x56218fcf8bb0	0.000053
libGLX.so.0	malloc	87	0x56218fcf8c20	0.000054
libGLX.so.0	malloc	88	0x56218fcf8c80	0.000091
libGLX.so.0	malloc	89	0x56218fcf8ce0	0.000069
libGLX.so.0	malloc	90	0x56218fcf8d50	0.000055
libGLX.so.0	malloc	97	0x56218fcf8df0	0.000053
libGLX.so.0	malloc	93	0x56218fcf8e60	0.000052
libGLX.so.0	malloc	88	0x56218fcf8ed0	0.000051
libGLX.so.0	malloc	87	0x56218fcf8f30	0.000052
libGLX.so.0	malloc	87	0x56218fcf8f90	0.000052
libGLX.so.0	malloc	91	0x56218fcf8ff0	0.000050
libGLX.so.0	malloc	91	0x56218fcf9060	0.000051
libGLX.so.0	malloc	84	0x56218fcf90d0	0.000052
libGLX.so.0	malloc	82	0x56218fcf9130	0.000050
libGLX.so.0	malloc	81	0x56218fcf9190	0.000051
libxcb.so.1	malloc	32	0x56218fcf8ab0	0.000051
libxcb.so.1	malloc	16	0x56218fccc300	0.000049
libxcb.so.1	malloc	32	0x56218fcf8ab0	0.000051
libxcb.so.1	malloc	16	0x56218fccc160	0.000049
libxcb.so.1	malloc	32	0x56218fcf8ab0	0.000050
libxcb.so.1	malloc	16	0x56218fc5b870	0.000050
libxcb.so.1	malloc	280	0x56218fc552e0	0.000050
libxcb.so.1	malloc	16	0x56218fccc300	0.000049
libGLX_nvidia.so.0	malloc	176	0x56218fcce4f0	0.000052
libGLX_nvidia.so.0	malloc	8	0x56218fccc300	0.000050
libGLX_nvidia.so.0	malloc	12	0x56218fccc160	0.000050
libGLX_nvidia.so.0	malloc	12	0x56218fceffe0	0.000050
libGLX_nvidia.so.0	malloc	20	0x56218fcf0050	0.000050
libGLX_nvidia.so.0	malloc	20	0x56218fccef20	0.000050
libGLX_nvidia.so.0	malloc	12	0x56218fcf0030	0.000050
libGLX_nvidia.so.0	malloc	12	0x56218fccc180	0.000053
libGLX_nvidia.so.0	malloc	12	0x56218fcf0070	0.000050
libGLX_nvidia.so.0	malloc	12	0x56218fcf9220	0.000050
libGLX_nvidia.so.0	malloc	20	0x56218fcf9240	0.000050
libGLX_nvidia.so.0	malloc	20	0x56218fcf9260	0.000049
libxcb.so.1	malloc	169136	0x56218fd5cde0	0.000072
libxcb.so.1	malloc	16	0x56218fcf4460	0.000049
libxcb.so.1	malloc	32	0x56218fcf4b10	0.000052
libxcb.so.1	malloc	16	0x56218fc5b870	0.000050
libxcb.so.1	malloc	169136	0x56218fd83a60	0.000068
libxcb.so.1	malloc	16	0x56218fcf4440	0.000050
libxcb.so.1	malloc	169136	0x56218fd85ea0	0.000067
libxcb.so.1	malloc	16	0x56218fcf5800	0.000051
libxcb.so.1	malloc	96	0x56218fcf92e0	0.000072
libxcb.so.1	malloc	16	0x56218fc5b870	0.000069
libxcb.so.1	malloc	169136	0x56218fd86030	0.000071
libxcb.so.1	malloc	16	0x56218fdaf4f0	0.000070
libxcb.so.1	malloc	32	0x56218fd9dc90	0.000076
libxcb.so.1	malloc	16	0x56218fd9dcc0	0.000069
libGLX.so.0	malloc	80	0x56218fd9dce0	0.000073
libGLX.so.0	malloc	64	0x56218fd9dd40	0.000069
libGLdispatch.so.0	malloc	24	0x56218fd9dcc0	0.000071
libxcb.so.1	malloc	32	0x56218fdacad0	0.000129
libxcb.so.1	malloc	16	0x56218fdacc10	0.000075
libxcb.so.1	malloc	32	0x56218fdacad0	0.000073
libxcb.so.1	malloc	16	0x56218fd9dc70	0.000069
libxcb.so.1	malloc	17104	0x56218fdef510	0.000082
libxcb.so.1	malloc	16	0x56218fd86010	0.000070
libGLX_nvidia.so.0	malloc	88	0x56218fdadfa0	0.000073
libGLX_nvidia.so.0	malloc	13816	0x56218fdf37f0	0.000072
libGLX_nvidia.so.0	malloc	48	0x56218fdae000	0.000070
libxcb.so.1	malloc	32	0x56218fdacad0	0.000072
libxcb.so.1	malloc	16	0x56218fdacc10	0.000069
libxcb.so.1	malloc	32	0x56218fdacad0	0.000074
libxcb.so.1	malloc	16	0x56218fd9dc70	0.000069
libxcb.so.1	malloc	169136	0x56218fee1660	0.000096
libxcb.so.1	malloc	16	0x56218fdaf4d0	0.000070
libxcb.so.1	malloc	169136	0x56218fee2720	0.000082
libxcb.so.1	malloc	16	0x56218ff0bbe0	0.000068
libxcb.so.1	malloc	169136	0x56218ff0bc00	0.000107
libxcb.so.1	malloc	16	0x56218fee2f00	0.000071
libxcb.so.1	malloc	169136	0x56218ff0bc00	0.000100
libxcb.so.1	malloc	16	0x56218fee36d0	0.000079
libxcb.so.1	malloc	32	0x56218feb9280	0.000069
libxcb.so.1	malloc	16	0x56218fd86010	0.000068
libxcb.so.1	malloc	17104	0x56218ff0c810	0.000099
libxcb.so.1	malloc	16	0x56218ff0bb80	0.000082
libGLX_nvidia.so.0	malloc	88	0x56218fdadfa0	0.000080
libGLX_nvidia.so.0	malloc	13816	0x56218ff10af0	0.000076
libGLX_nvidia.so.0	malloc	48	0x56218ff0bba0	0.000079
libGLX.so.0	malloc	94	0x56218fdaf460	0.000063
libGLX.so.0	malloc	88	0x56218fdf17a0	0.000045
libGLX.so.0	malloc	87	0x56218fdaf400	0.000046
libGLX.so.0	malloc	97	0x56218ff51b90	0.000047
libGLX.so.0	malloc	85	0x56218ff51c00	0.000045
libGLX.so.0	malloc	92	0x56218ff51c60	0.000045
libGLX.so.0	malloc	97	0x56218ff51cd0	0.000046
libGLX.so.0	malloc	93	0x56218ff51d40	0.000046
libGLX.so.0	malloc	85	0x56218ff51db0	0.000045
libGLX.so.0	malloc	89	0x56218ff51e10	0.000045
libGLX.so.0	malloc	90	0x56218ff51e80	0.000046
libGLX.so.0	malloc	90	0x56218ff51ef0	0.000047
libGLX.so.0	malloc	91	0x56218ff51f60	0.000060
libGLX.so.0	malloc	95	0x56218ff51fd0	0.000088
libGLX.so.0	malloc	102	0x56218ff52040	0.000071
libGLX.so.0	malloc	90	0x56218ff520b0	0.000071
libGLX.so.0	malloc	91	0x56218ff52120	0.000070
libGLX.so.0	malloc	92	0x56218ff52190	0.000072
libGLX.so.0	malloc	94	0x56218ff52200	0.000071
libGLX.so.0	malloc	91	0x56218ff52270	0.000070
libGLX.so.0	malloc	86	0x56218ff522e0	0.000081
libGLX.so.0	malloc	87	0x56218ff52340	0.000082
libGLX.so.0	malloc	86	0x56218ff523a0	0.000080
libGLX.so.0	malloc	90	0x56218ff52400	0.000081
libGLX.so.0	malloc	87	0x56218ff52470	0.000082
libGLX.so.0	malloc	96	0x56218ff524d0	0.000074
libGLX.so.0	malloc	90	0x56218ff52540	0.000080
libGLX.so.0	malloc	91	0x56218ff525b0	0.000081
libGLX.so.0	malloc	92	0x56218ff52620	0.000081
libGLX.so.0	malloc	85	0x56218ff52690	0.000081
libGLX.so.0	malloc	88	0x56218ff526f0	0.000073
libGLX.so.0	malloc	96	0x56218ff52750	0.000070
libGLX.so.0	malloc	97	0x56218ff527c0	0.000077
libGLX.so.0	malloc	89	0x56218ff52830	0.000072
libGLX.so.0	malloc	84	0x56218ff528a0	0.000070
libGLX.so.0	malloc	92	0x56218ff52900	0.000070
libGLX.so.0	malloc	93	0x56218ff52970	0.000070
libGLX.so.0	malloc	85	0x56218ff529e0	0.000071
libGLX.so.0	malloc	90	0x56218ff52a40	0.000070
libGLX.so.0	malloc	95	0x56218ff52ab0	0.000071
libGLX.so.0	malloc	85	0x56218ff52b20	0.000070
libGLX.so.0	malloc	88	0x56218ff52b80	0.000070
libGLX.so.0	malloc	88	0x56218ff52be0	0.000070
libGLX.so.0	malloc	97	0x56218ff52c40	0.000070
libGLX.so.0	malloc	102	0x56218ff52cb0	0.000070
libGLX.so.0	malloc	85	0x56218ff52d20	0.000070
libGLX.so.0	malloc	80	0x56218ff52d80	0.000070
libGLX.so.0	malloc	90	0x56218ff52de0	0.000070
libGLX.so.0	malloc	93	0x56218ff52e50	0.000070
libGLX.so.0	malloc	88	0x56218ff52ec0	0.000070
libGLX.so.0	malloc	88	0x56218ff52f20	0.000070
libGLX.so.0	malloc	88	0x56218ff52f80	0.000071
libGLX.so.0	malloc	89	0x56218ff530f0	0.000071
libGLX.so.0	malloc	85	0x56218ff52fe0	0.000070
libGLX.so.0	malloc	85	0x56218ff53160	0.000071
libGLX.so.0	malloc	86	0x56218ff531c0	0.000070
libGLX.so.0	malloc	95	0x56218ff53220	0.000072
libGLX.so.0	malloc	98	0x56218ff53290	0.000073
libGLX.so.0	malloc	98	0x56218ff53300	0.000071
libGLX.so.0	malloc	98	0x56218ff53370	0.000069
libGLX.so.0	malloc	98	0x56218ff533e0	0.000073
libGLX.so.0	malloc	99	0x56218ff53450	0.000071
libGLX.so.0	malloc	87	0x56218ff534c0	0.000070
libGLX.so.0	malloc	88	0x56218ff53520	0.000071
libGLX.so.0	malloc	91	0x56218ff53580	0.000070
libGLX.so.0	malloc	89	0x56218ff535f0	0.000070
libGLX.so.0	malloc	86	0x56218ff53660	0.000070
libGLX.so.0	malloc	84	0x56218ff536c0	0.000070
libGLX.so.0	malloc	85	0x56218ff53720	0.000069
libGLX.so.0	malloc	84	0x56218ff53780	0.000070
libGLX.so.0	malloc	85	0x56218ff537e0	0.000072
libGLX.so.0	malloc	84	0x56218ff53840	0.000071
libGLX.so.0	malloc	85	0x56218ff538a0	0.000071
libGLX.so.0	malloc	88	0x56218ff53900	0.000070
libGLX.so.0	malloc	95	0x56218ff53960	0.000070
libGLX.so.0	malloc	95	0x56218ff539d0	0.000070
libGLX.so.0	malloc	95	0x56218ff53a40	0.000077
libGLX.so.0	malloc	98	0x56218ff53ab0	0.000072
libGLX.so.0	malloc	98	0x56218ff53b20	0.000071
libGLX.so.0	malloc	98	0x56218ff53b90	0.000071
libGLX.so.0	malloc	102	0x56218ff53c00	0.000070
libGLX.so.0	malloc	102	0x56218ff53c70	0.000062
libGLX.so.0	malloc	102	0x56218ff53ce0	0.000061
libGLX.so.0	malloc	92	0x56218ff53d50	0.000060
libGLX.so.0	malloc	91	0x56218ff53dc0	0.000061
libGLX.so.0	malloc	97	0x56218ff53e30	0.000059
libGLX.so.0	malloc	89	0x56218ff53ea0	0.000050
libGLX.so.0	malloc	89	0x56218ff53f10	0.000051
libGLX.so.0	malloc	92	0x56218ff53f80	0.000051
libGLX.so.0	malloc	92	0x56218ff53ff0	0.000057
libGLX.so.0	malloc	92	0x56218ff54060	0.000051
libGLX.so.0	malloc	96	0x56218ff540d0	0.000050
libGLX.so.0	malloc	96	0x56218ff54140	0.000051
libGLX.so.0	malloc	96	0x56218ff541b0	0.000051
libGLX.so.0	malloc	88	0x56218ff54220	0.000050
libGLX.so.0	malloc	93	0x56218ff54280	0.000053
libGLX.so.0	malloc	88	0x56218ff542f0	0.000051
libGLX.so.0	malloc	97	0x56218ff54350	0.000050
libGLX.so.0	malloc	88	0x56218ff543c0	0.000051
libGLX.so.0	malloc	94	0x56218ff54420	0.000052
libGLX.so.0	malloc	89	0x56218ff54490	0.000051
libGLX.so.0	malloc	87	0x56218ff54500	0.000051
libGLX.so.0	malloc	95	0x56218ff54560	0.000051
libGLX.so.0	malloc	89	0x56218ff545d0	0.000051
libGLX.so.0	malloc	99	0x56218ff54640	0.000051
libGLX.so.0	malloc	93	0x56218ff546b0	0.000051
libGLX.so.0	malloc	83	0x56218ff54720	0.000050
libGLX.so.0	malloc	95	0x56218ff54780	0.000051
libGLX.so.0	malloc	94	0x56218ff547f0	0.000050
libGLX.so.0	malloc	93	0x56218ff54860	0.000052
libGLX.so.0	malloc	88	0x56218ff548d0	0.000050
libGLX.so.0	malloc	93	0x56218ff54930	0.000050
libGLX.so.0	malloc	88	0x56218ff549a0	0.000050
libGLX.so.0	malloc	97	0x56218ff54e10	0.000051
libGLX.so.0	malloc	88	0x56218ff54e80	0.000050
libGLX.so.0	malloc	94	0x56218ff54ee0	0.000051
libGLX.so.0	malloc	89	0x56218ff54f50	0.000051
libGLX.so.0	malloc	87	0x56218ff54fc0	0.000054
libGLX.so.0	malloc	85	0x56218ff55020	0.000050
libGLX.so.0	malloc	89	0x56218ff55080	0.000050
libGLX.so.0	malloc	99	0x56218ff550f0	0.000051
libGLX.so.0	malloc	93	0x56218ff55160	0.000050
libGLX.so.0	malloc	84	0x56218ff551d0	0.000051
libGLX.so.0	malloc	84	0x56218ff55230	0.000051
libGLX.so.0	malloc	85	0x56218ff55290	0.000051
libGLX.so.0	malloc	91	0x56218ff552f0	0.000054
libGLX.so.0	malloc	92	0x56218ff55360	0.000051
libGLX.so.0	malloc	86	0x56218ff553d0	0.000050
libGLX.so.0	malloc	87	0x56218ff55430	0.000051
libGLX.so.0	malloc	82	0x56218ff55490	0.000051
libGLX.so.0	malloc	99	0x56218ff554f0	0.000051
libGLX.so.0	malloc	99	0x56218ff55560	0.000052
libGLX.so.0	malloc	83	0x56218ff555d0	0.000051
libGLX.so.0	malloc	90	0x56218ff55630	0.000053
libGLX.so.0	malloc	98	0x56218ff556a0	0.000051
libGLX.so.0	malloc	85	0x56218ff55710	0.000050
libGLX.so.0	malloc	93	0x56218ff55770	0.000050
libGLX.so.0	malloc	94	0x56218ff557e0	0.000050
libGLX.so.0	malloc	106	0x56218ff55850	0.000051
libGLX.so.0	malloc	85	0x56218ff558d0	0.000051
libGLX.so.0	malloc	86	0x56218ff55930	0.000051
libGLX.so.0	malloc	87	0x56218ff55990	0.000050
libGLX.so.0	malloc	97	0x56218ff559f0	0.000051
libGLX.so.0	malloc	95	0x56218ff55a60	0.000051
libGLX.so.0	malloc	96	0x56218ff55ad0	0.000050
libGLX.so.0	malloc	108	0x56218ff55b40	0.000051
libGLX.so.0	malloc	106	0x56218ff55bc0	0.000050
libGLX.so.0	malloc	118	0x56218ff55c80	0.000050
libGLX.so.0	malloc	92	0x56218ff55d00	0.000051
libGLX.so.0	malloc	102	0x56218ff55d70	0.000051
libGLX.so.0	malloc	96	0x56218ff55de0	0.000050
libGLX.so.0	malloc	105	0x56218ff55e50	0.000051
libGLX.so.0	malloc	102	0x56218ff55ed0	0.000051
libGLX.so.0	malloc	111	0x56218ff55f40	0.000050
libGLX.so.0	malloc	81	0x56218ff55fc0	0.000074
libGLX.so.0	malloc	98	0x56218ff56020	0.000051
libGLX.so.0	malloc	98	0x56218ff56090	0.000050
libGLX.so.0	malloc	82	0x56218ff56100	0.000053
libGLX.so.0	malloc	95	0x56218ff56160	0.000052
libGLX.so.0	malloc	83	0x56218ff561d0	0.000054
libGLX.so.0	malloc	90	0x56218ff56230	0.000052
libGLX.so.0	malloc	95	0x56218ff562a0	0.000053
libGLX.so.0	malloc	84	0x56218ff56310	0.000051
libGLX.so.0	malloc	81	0x56218ff56370	0.000052
libGLX.so.0	malloc	80	0x56218ff563d0	0.000052
libGLX.so.0	malloc	97	0x56218ff56430	0.000051
libGLX.so.0	malloc	102	0x56218ff564a0	0.000051
libGLX.so.0	malloc	96	0x56218ff56510	0.000052
libGLX.so.0	malloc	98	0x56218ff56580	0.000051
libGLX.so.0	malloc	93	0x56218ff565f0	0.000052
libGLX.so.0	malloc	95	0x56218ff56660	0.000051
libGLX.so.0	malloc	95	0x56218ff566d0	0.000051
libGLX.so.0	malloc	95	0x56218ff56740	0.000052
libGLX.so.0	malloc	98	0x56218ff567b0	0.000051
libGLX.so.0	malloc	84	0x56218ff56820	0.000051
libGLX.so.0	malloc	85	0x56218ff56880	0.000052
libGLX.so.0	malloc	90	0x56218ff568e0	0.000051
libGLX.so.0	malloc	94	0x56218ff56950	0.000051
libGLX.so.0	malloc	85	0x56218ff569c0	0.000051
libGLX.so.0	malloc	91	0x56218ff56a20	0.000052
libGLX.so.0	malloc	86	0x56218ff56a90	0.000051
libGLX.so.0	malloc	86	0x56218ff56af0	0.000051
libGLX.so.0	malloc	96	0x56218ff56b50	0.000051
libGLX.so.0	malloc	90	0x56218ff56bc0	0.000051
libGLX.so.0	malloc	89	0x56218ff56c30	0.000051
libGLX.so.0	malloc	96	0x56218ff56ca0	0.000051
libGLX.so.0	malloc	105	0x56218ff56d10	0.000051
libGLX.so.0	malloc	90	0x56218ff56d90	0.000052
libGLX.so.0	malloc	98	0x56218ff56e00	0.000051
libGLX.so.0	malloc	105	0x56218ff56e70	0.000051
libGLX.so.0	malloc	103	0x56218ff56ef0	0.000051
