libGLX.so.0->malloc(89)                                                      = 0x5582426d82a0 <0.000051>
libGLX.so.0->malloc(90)                                                      = 0x5582426d8310 <0.000050>
libGLX.so.0->malloc(89)                                                      = 0x5582426d8380 <0.000051>
libGLX.so.0->malloc(90)                                                      = 0x5582426d83f0 <0.000050>
libGLX.so.0->malloc(91)                                                      = 0x5582426d8460 <0.000051>
libGLX.so.0->malloc(91)                                                      = 0x5582426d84d0 <0.000051>
libGLX.so.0->malloc(91)                                                      = 0x5582426d8540 <0.000054>
libGLX.so.0->malloc(91)                                                      = 0x5582426d85b0 <0.000054>
libGLX.so.0->malloc(92)                                                      = 0x5582426d8620 <0.000054>
libGLX.so.0->malloc(92)                                                      = 0x5582426d8690 <0.000051>
libGLX.so.0->malloc(92)                                                      = 0x5582426d8700 <0.000053>
libGLX.so.0->malloc(90)                                                      = 0x5582426d8770 <0.000052>
libGLX.so.0->malloc(89)                                                      = 0x5582426d87e0 <0.000051>
libGLX.so.0->malloc(90)                                                      = 0x5582426d8850 <0.000050>
libGLX.so.0->malloc(89)                                                      = 0x5582426d88c0 <0.000051>
libGLX.so.0->malloc(90)                                                      = 0x5582426d8930 <0.000052>
libGLX.so.0->malloc(90)                                                      = 0x5582426d89a0 <0.000050>
libGLX.so.0->malloc(89)                                                      = 0x5582426d8a10 <0.000051>
libGLX.so.0->malloc(90)                                                      = 0x5582426d8a80 <0.000051>
libGLX.so.0->malloc(91)                                                      = 0x5582426d8af0 <0.000050>
libGLX.so.0->malloc(91)                                                      = 0x5582426d8b60 <0.000051>
libGLX.so.0->malloc(91)                                                      = 0x5582426d8bd0 <0.000052>
libGLX.so.0->malloc(94)                                                      = 0x5582426d8c40 <0.000050>
libGLX.so.0->malloc(94)                                                      = 0x5582426d8cb0 <0.000059>
libGLX.so.0->malloc(93)                                                      = 0x5582426d8d20 <0.000052>
libGLX.so.0->malloc(90)                                                      = 0x5582426d8d90 <0.000051>
libGLX.so.0->malloc(91)                                                      = 0x5582426d8e00 <0.000051>
libGLX.so.0->malloc(91)                                                      = 0x5582426d8e70 <0.000052>
libGLX.so.0->malloc(92)                                                      = 0x5582426d8ee0 <0.000051>
libGLX.so.0->malloc(90)                                                      = 0x5582426d8f50 <0.000051>
libGLX.so.0->malloc(91)                                                      = 0x5582426d8fc0 <0.000052>
libGLX.so.0->malloc(91)                                                      = 0x5582426d9030 <0.000050>
libGLX.so.0->malloc(92)                                                      = 0x5582426d90a0 <0.000050>
libGLX.so.0->malloc(90)                                                      = 0x5582426d9110 <0.000050>
libGLX.so.0->malloc(91)                                                      = 0x5582426d9180 <0.000051>
libGLX.so.0->malloc(91)                                                      = 0x5582426d91f0 <0.000050>
libGLX.so.0->malloc(92)                                                      = 0x5582426d9260 <0.000052>
libGLX.so.0->malloc(91)                                                      = 0x5582426d92d0 <0.000051>
libGLX.so.0->malloc(90)                                                      = 0x5582426d9340 <0.000051>
libGLX.so.0->malloc(91)                                                      = 0x5582426d93b0 <0.000050>
libGLX.so.0->malloc(91)                                                      = 0x5582426d9420 <0.000050>
libGLX.so.0->malloc(92)                                                      = 0x5582426d9490 <0.000050>
libGLX.so.0->malloc(91)                                                      = 0x5582426d9500 <0.000050>
libGLX.so.0->malloc(92)                                                      = 0x5582426d9570 <0.000051>
libGLX.so.0->malloc(92)                                                      = 0x5582426d95e0 <0.000050>
libGLX.so.0->malloc(94)                                                      = 0x5582426d9650 <0.000052>
libGLX.so.0->malloc(95)                                                      = 0x5582426d96c0 <0.000050>
libGLX.so.0->malloc(90)                                                      = 0x5582426d9730 <0.000050>
libGLX.so.0->malloc(91)                                                      = 0x5582426d97a0 <0.000050>
libGLX.so.0->malloc(90)                                                      = 0x5582426d9810 <0.000050>
libGLX.so.0->malloc(91)                                                      = 0x5582426d9880 <0.000050>
libGLX.so.0->malloc(90)                                                      = 0x5582426d98f0 <0.000050>
libGLX.so.0->malloc(91)                                                      = 0x5582426d9960 <0.000049>
libGLX.so.0->malloc(90)                                                      = 0x5582426d99d0 <0.000050>
libGLX.so.0->malloc(91)                                                      = 0x5582426d9a40 <0.000051>
libGLX.so.0->malloc(94)                                                      = 0x5582426d9ab0 <0.000053>
libGLX.so.0->malloc(95)                                                      = 0x5582426d9b20 <0.000051>
libGLX.so.0->malloc(91)                                                      = 0x5582426d9b90 <0.000050>
libGLX.so.0->malloc(92)                                                      = 0x5582426d9c00 <0.000050>
libGLX.so.0->malloc(91)                                                      = 0x5582426d9c70 <0.000049>
libGLX.so.0->malloc(92)                                                      = 0x5582426d9ce0 <0.000055>
libGLX.so.0->malloc(91)                                                      = 0x5582426d9d50 <0.000050>
libGLX.so.0->malloc(92)                                                      = 0x5582426d9dc0 <0.000050>
libGLX.so.0->malloc(91)                                                      = 0x5582426d9e30 <0.000049>
libGLX.so.0->malloc(92)                                                      = 0x5582426d9ea0 <0.000050>
libGLX.so.0->malloc(94)                                                      = 0x5582426d9f10 <0.000051>
libGLX.so.0->malloc(95)                                                      = 0x5582426d9f80 <0.000050>
libGLX.so.0->malloc(85)                                                      = 0x5582426d9ff0 <0.000054>
libGLX.so.0->malloc(86)                                                      = 0x5582426da050 <0.000050>
libGLX.so.0->malloc(85)                                                      = 0x5582426da0b0 <0.000050>
libGLX.so.0->malloc(86)                                                      = 0x5582426da110 <0.000050>
libGLX.so.0->malloc(85)                                                      = 0x5582426da170 <0.000050>
libGLX.so.0->malloc(86)                                                      = 0x5582426da1d0 <0.000050>
libGLX.so.0->malloc(83)                                                      = 0x5582426da230 <0.000050>
libGLX.so.0->malloc(89)                                                      = 0x5582426da290 <0.000050>
libGLX.so.0->malloc(91)                                                      = 0x5582426da300 <0.000049>
libGLX.so.0->malloc(92)                                                      = 0x5582426da370 <0.000050>
libGLX.so.0->malloc(83)                                                      = 0x5582426da3e0 <0.000050>
libGLX.so.0->malloc(100)                                                     = 0x5582426da690 <0.000051>
libGLX.so.0->malloc(92)                                                      = 0x5582426da700 <0.000050>
libGLX.so.0->malloc(96)                                                      = 0x5582426da770 <0.000050>
libGLX.so.0->malloc(88)                                                      = 0x5582426da7e0 <0.000051>
libxcb.so.1->malloc(32)                                                      = 0x55824246de10 <0.000059>
libxcb.so.1->malloc(16)                                                      = 0x5582426c8070 <0.000050>
libxcb.so.1->free(0x5582426c8070)                                            = <void> <0.000051>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000057>
libxcb.so.1->malloc(16)                                                      = 0x5582423b5b60 <0.000050>
libxcb.so.1->free(0x5582423b5b60)                                            = <void> <0.000050>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000050>
libxcb.so.1->malloc(16)                                                      = 0x5582426c8050 <0.000048>
libxcb.so.1->free(0x5582426c8050)                                            = <void> <0.000050>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000050>
libxcb.so.1->malloc(16)                                                      = 0x5582423b5b40 <0.000048>
libxcb.so.1->free(0x5582423b5b40)                                            = <void> <0.000048>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000049>
libxcb.so.1->malloc(16)                                                      = 0x5582423b5b60 <0.000047>
libxcb.so.1->free(0x5582423b5b60)                                            = <void> <0.000047>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000048>
libxcb.so.1->malloc(16)                                                      = 0x5582426c8050 <0.000047>
libxcb.so.1->free(0x5582426c8050)                                            = <void> <0.000047>
libxcb.so.1->malloc(112)                                                     = 0x5582426e6d10 <0.000119>
libxcb.so.1->malloc(16)                                                      = 0x558242709480 <0.000098>
libxcb.so.1->free(0x558242709480)                                            = <void> <0.000090>
libGLX.so.0->malloc(80)                                                      = 0x5582427094a0 <0.000087>
libGLX.so.0->free(0x5582427094a0)                                            = <void> <0.000089>
libGLX.so.0->malloc(72)                                                      = 0x5582426e7e40 <0.000086>
libGLX.so.0->malloc(64)                                                      = 0x5582426e76c0 <0.000086>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000082>
libxcb.so.1->malloc(16)                                                      = 0x5582423b5b60 <0.000076>
libxcb.so.1->free(0x5582423b5b60)                                            = <void> <0.000075>
libxcb.so.1->malloc(32)                                                      = 0x558242709500 <0.000078>
libxcb.so.1->malloc(16)                                                      = 0x5582426e31b0 <0.000067>
libxcb.so.1->free(0x5582426e31b0)                                            = <void> <0.000067>
libxcb.so.1->malloc(32)                                                      = 0x558242709500 <0.000066>
libxcb.so.1->malloc(16)                                                      = 0x558242709480 <0.000065>
libxcb.so.1->free(0x558242709480)                                            = <void> <0.000068>
libxcb.so.1->malloc(32)                                                      = 0x558242709500 <0.000067>
libxcb.so.1->malloc(16)                                                      = 0x5582426e2ef0 <0.000065>
libxcb.so.1->free(0x5582426e2ef0)                                            = <void> <0.000067>
libxcb.so.1->malloc(32)                                                      = 0x558242709500 <0.000093>
libxcb.so.1->malloc(16)                                                      = 0x5582426e31b0 <0.000066>
libxcb.so.1->free(0x5582426e31b0)                                            = <void> <0.000066>
libxcb.so.1->malloc(32)                                                      = 0x558242709500 <0.000116>
libxcb.so.1->malloc(16)                                                      = 0x558242709480 <0.000068>
libxcb.so.1->free(0x558242709480)                                            = <void> <0.000069>
libxcb.so.1->malloc(32)                                                      = 0x558242709500 <0.000077>
libxcb.so.1->malloc(16)                                                      = 0x5582426e2ef0 <0.000066>
libxcb.so.1->free(0x5582426e2ef0)                                            = <void> <0.000066>
libxcb.so.1->malloc(32)                                                      = 0x558242709500 <0.000067>
libxcb.so.1->malloc(16)                                                      = 0x5582426e31b0 <0.000073>
libxcb.so.1->free(0x5582426e31b0)                                            = <void> <0.000063>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000062>
libxcb.so.1->malloc(16)                                                      = 0x558242709480 <0.000048>
libxcb.so.1->free(0x558242709480)                                            = <void> <0.000056>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000052>
libxcb.so.1->malloc(16)                                                      = 0x5582426e2ef0 <0.000054>
libxcb.so.1->free(0x5582426e2ef0)                                            = <void> <0.000075>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000075>
libxcb.so.1->malloc(16)                                                      = 0x558242718340 <0.000067>
libxcb.so.1->free(0x558242718340)                                            = <void> <0.000067>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000068>
libxcb.so.1->malloc(16)                                                      = 0x558242709480 <0.000066>
libxcb.so.1->free(0x558242709480)                                            = <void> <0.000066>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000067>
libxcb.so.1->malloc(16)                                                      = 0x5582426e2ef0 <0.000066>
libxcb.so.1->free(0x5582426e2ef0)                                            = <void> <0.000066>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000087>
libxcb.so.1->malloc(16)                                                      = 0x558242718340 <0.000068>
libxcb.so.1->free(0x558242718340)                                            = <void> <0.000069>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000071>
libxcb.so.1->malloc(16)                                                      = 0x558242709480 <0.000068>
libxcb.so.1->free(0x558242709480)                                            = <void> <0.000068>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000072>
libxcb.so.1->malloc(16)                                                      = 0x5582426e2ef0 <0.000068>
libxcb.so.1->free(0x5582426e2ef0)                                            = <void> <0.000070>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000069>
libxcb.so.1->malloc(16)                                                      = 0x558242718340 <0.000068>
libxcb.so.1->free(0x558242718340)                                            = <void> <0.000070>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000069>
libxcb.so.1->malloc(16)                                                      = 0x558242709480 <0.000068>
libxcb.so.1->free(0x558242709480)                                            = <void> <0.000069>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000109>
libxcb.so.1->malloc(16)                                                      = 0x5582426e2ef0 <0.000071>
libxcb.so.1->free(0x5582426e2ef0)                                            = <void> <0.000071>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000076>
libxcb.so.1->malloc(16)                                                      = 0x558242718340 <0.000067>
libxcb.so.1->free(0x558242718340)                                            = <void> <0.000066>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000072>
libxcb.so.1->malloc(16)                                                      = 0x558242709480 <0.000066>
libxcb.so.1->free(0x558242709480)                                            = <void> <0.000067>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000075>
libxcb.so.1->malloc(16)                                                      = 0x5582426e2ef0 <0.000067>
libxcb.so.1->free(0x5582426e2ef0)                                            = <void> <0.000070>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000077>
libxcb.so.1->malloc(16)                                                      = 0x558242718340 <0.000084>
libxcb.so.1->free(0x558242718340)                                            = <void> <0.000075>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000125>
libxcb.so.1->malloc(16)                                                      = 0x558242709480 <0.000081>
libxcb.so.1->free(0x558242709480)                                            = <void> <0.000068>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000070>
libxcb.so.1->malloc(16)                                                      = 0x5582426e2ef0 <0.000068>
libxcb.so.1->free(0x5582426e2ef0)                                            = <void> <0.000067>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000072>
libxcb.so.1->malloc(16)                                                      = 0x558242718340 <0.000066>
libxcb.so.1->free(0x558242718340)                                            = <void> <0.000067>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000072>
libxcb.so.1->malloc(16)                                                      = 0x558242709480 <0.000066>
libxcb.so.1->free(0x558242709480)                                            = <void> <0.000067>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000072>
libxcb.so.1->malloc(16)                                                      = 0x5582426e2ef0 <0.000065>
libxcb.so.1->free(0x5582426e2ef0)                                            = <void> <0.000067>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000086>
libxcb.so.1->malloc(16)                                                      = 0x558242718340 <0.000065>
libxcb.so.1->free(0x558242718340)                                            = <void> <0.000067>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000074>
libxcb.so.1->malloc(16)                                                      = 0x558242709480 <0.000066>
libxcb.so.1->free(0x558242709480)                                            = <void> <0.000067>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000073>
libxcb.so.1->malloc(16)                                                      = 0x5582426e2ef0 <0.000066>
libxcb.so.1->free(0x5582426e2ef0)                                            = <void> <0.000067>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000073>
libxcb.so.1->malloc(16)                                                      = 0x558242718340 <0.000065>
libxcb.so.1->free(0x558242718340)                                            = <void> <0.000067>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000086>
libxcb.so.1->malloc(16)                                                      = 0x558242709480 <0.000068>
libxcb.so.1->free(0x558242709480)                                            = <void> <0.000071>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000103>
libxcb.so.1->malloc(16)                                                      = 0x5582426e2ef0 <0.000067>
libxcb.so.1->free(0x5582426e2ef0)                                            = <void> <0.000067>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000072>
libxcb.so.1->malloc(16)                                                      = 0x558242718340 <0.000065>
libxcb.so.1->free(0x558242718340)                                            = <void> <0.000066>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000073>
libxcb.so.1->malloc(16)                                                      = 0x558242709480 <0.000066>
libxcb.so.1->free(0x558242709480)                                            = <void> <0.000066>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000073>
libxcb.so.1->malloc(16)                                                      = 0x5582426e2ef0 <0.000066>
libxcb.so.1->free(0x5582426e2ef0)                                            = <void> <0.000067>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000071>
libxcb.so.1->malloc(16)                                                      = 0x558242718340 <0.000065>
libxcb.so.1->free(0x558242718340)                                            = <void> <0.000074>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000107>
libxcb.so.1->malloc(16)                                                      = 0x558242709480 <0.000067>
libxcb.so.1->free(0x558242709480)                                            = <void> <0.000067>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000072>
libxcb.so.1->malloc(16)                                                      = 0x5582426e2ef0 <0.000066>
libxcb.so.1->free(0x5582426e2ef0)                                            = <void> <0.000066>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000073>
libxcb.so.1->malloc(16)                                                      = 0x558242718340 <0.000067>
libxcb.so.1->free(0x558242718340)                                            = <void> <0.000069>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000084>
libxcb.so.1->malloc(16)                                                      = 0x558242709480 <0.000079>
libxcb.so.1->free(0x558242709480)                                            = <void> <0.000077>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000073>
libxcb.so.1->malloc(16)                                                      = 0x5582426e2ef0 <0.000066>
libxcb.so.1->free(0x5582426e2ef0)                                            = <void> <0.000066>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000104>
libxcb.so.1->malloc(16)                                                      = 0x558242718340 <0.000068>
libxcb.so.1->free(0x558242718340)                                            = <void> <0.000067>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000073>
libxcb.so.1->malloc(16)                                                      = 0x558242709480 <0.000066>
libxcb.so.1->free(0x558242709480)                                            = <void> <0.000069>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000073>
libxcb.so.1->malloc(16)                                                      = 0x5582426e2ef0 <0.000067>
libxcb.so.1->free(0x5582426e2ef0)                                            = <void> <0.000080>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000073>
libxcb.so.1->malloc(16)                                                      = 0x558242718340 <0.000066>
libxcb.so.1->free(0x558242718340)                                            = <void> <0.000067>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000072>
libxcb.so.1->malloc(16)                                                      = 0x558242709480 <0.000066>
libxcb.so.1->free(0x558242709480)                                            = <void> <0.000068>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000120>
libxcb.so.1->malloc(16)                                                      = 0x5582426e2ef0 <0.000069>
libxcb.so.1->free(0x5582426e2ef0)                                            = <void> <0.000068>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000075>
libxcb.so.1->malloc(16)                                                      = 0x558242718340 <0.000090>
libxcb.so.1->free(0x558242718340)                                            = <void> <0.000072>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000072>
libxcb.so.1->malloc(16)                                                      = 0x558242709480 <0.000065>
libxcb.so.1->free(0x558242709480)                                            = <void> <0.000067>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000074>
libxcb.so.1->malloc(16)                                                      = 0x5582426e2ef0 <0.000067>
libxcb.so.1->free(0x5582426e2ef0)                                            = <void> <0.000068>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000072>
libxcb.so.1->malloc(16)                                                      = 0x558242718340 <0.000066>
libxcb.so.1->free(0x558242718340)                                            = <void> <0.000068>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000109>
libxcb.so.1->malloc(16)                                                      = 0x558242709480 <0.000068>
libxcb.so.1->free(0x558242709480)                                            = <void> <0.000067>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000072>
libxcb.so.1->malloc(16)                                                      = 0x5582426e2ef0 <0.000066>
libxcb.so.1->free(0x5582426e2ef0)                                            = <void> <0.000068>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000073>
libxcb.so.1->malloc(16)                                                      = 0x558242718340 <0.000066>
libxcb.so.1->free(0x558242718340)                                            = <void> <0.000068>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000072>
libxcb.so.1->malloc(16)                                                      = 0x558242709480 <0.000065>
libxcb.so.1->free(0x558242709480)                                            = <void> <0.000066>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000070>
libxcb.so.1->malloc(16)                                                      = 0x5582426e2ef0 <0.000066>
libxcb.so.1->free(0x5582426e2ef0)                                            = <void> <0.000066>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000112>
libxcb.so.1->malloc(16)                                                      = 0x558242718340 <0.000067>
libxcb.so.1->free(0x558242718340)                                            = <void> <0.000067>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000073>
libxcb.so.1->malloc(16)                                                      = 0x558242709480 <0.000066>
libxcb.so.1->free(0x558242709480)                                            = <void> <0.000067>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000072>
libxcb.so.1->malloc(16)                                                      = 0x5582426e2ef0 <0.000066>
libxcb.so.1->free(0x5582426e2ef0)                                            = <void> <0.000066>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000072>
libxcb.so.1->malloc(16)                                                      = 0x558242718340 <0.000066>
libxcb.so.1->free(0x558242718340)                                            = <void> <0.000067>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000071>
libxcb.so.1->malloc(16)                                                      = 0x558242709480 <0.000064>
libxcb.so.1->free(0x558242709480)                                            = <void> <0.000069>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000106>
libxcb.so.1->malloc(16)                                                      = 0x5582426e2ef0 <0.000067>
libxcb.so.1->free(0x5582426e2ef0)                                            = <void> <0.000068>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000095>
libxcb.so.1->malloc(16)                                                      = 0x558242718340 <0.000072>
libxcb.so.1->free(0x558242718340)                                            = <void> <0.000088>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000074>
libxcb.so.1->malloc(16)                                                      = 0x558242709480 <0.000066>
libxcb.so.1->free(0x558242709480)                                            = <void> <0.000067>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000071>
libxcb.so.1->malloc(16)                                                      = 0x5582426e2ef0 <0.000065>
libxcb.so.1->free(0x5582426e2ef0)                                            = <void> <0.000067>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000072>
libxcb.so.1->malloc(16)                                                      = 0x558242718340 <0.000065>
libxcb.so.1->free(0x558242718340)                                            = <void> <0.000077>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000108>
libxcb.so.1->malloc(16)                                                      = 0x558242709480 <0.000065>
libxcb.so.1->free(0x558242709480)                                            = <void> <0.000067>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000078>
libxcb.so.1->malloc(16)                                                      = 0x5582426e2ef0 <0.000067>
libxcb.so.1->free(0x5582426e2ef0)                                            = <void> <0.000067>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000075>
libxcb.so.1->malloc(16)                                                      = 0x558242718340 <0.000086>
libxcb.so.1->free(0x558242718340)                                            = <void> <0.000072>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000079>
libxcb.so.1->malloc(16)                                                      = 0x558242709480 <0.000069>
libxcb.so.1->free(0x558242709480)                                            = <void> <0.000071>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000074>
libxcb.so.1->malloc(16)                                                      = 0x5582426e2ef0 <0.000068>
libxcb.so.1->free(0x5582426e2ef0)                                            = <void> <0.000069>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000084>
libxcb.so.1->malloc(16)                                                      = 0x558242718340 <0.000069>
libxcb.so.1->free(0x558242718340)                                            = <void> <0.000069>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000075>
libxcb.so.1->malloc(16)                                                      = 0x558242709480 <0.000068>
libxcb.so.1->free(0x558242709480)                                            = <void> <0.000069>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000075>
libxcb.so.1->malloc(16)                                                      = 0x5582426e2ef0 <0.000069>
libxcb.so.1->free(0x5582426e2ef0)                                            = <void> <0.000070>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000074>
libxcb.so.1->malloc(16)                                                      = 0x558242718340 <0.000071>
libxcb.so.1->free(0x558242718340)                                            = <void> <0.000069>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000074>
libxcb.so.1->malloc(16)                                                      = 0x558242709480 <0.000068>
libxcb.so.1->free(0x558242709480)                                            = <void> <0.000071>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000095>
libxcb.so.1->malloc(16)                                                      = 0x5582426e2ef0 <0.000068>
libxcb.so.1->free(0x5582426e2ef0)                                            = <void> <0.000067>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000072>
libxcb.so.1->malloc(16)                                                      = 0x558242718340 <0.000066>
libxcb.so.1->free(0x558242718340)                                            = <void> <0.000067>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000073>
libxcb.so.1->malloc(16)                                                      = 0x558242709480 <0.000066>
libxcb.so.1->free(0x558242709480)                                            = <void> <0.000067>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000072>
libxcb.so.1->malloc(16)                                                      = 0x5582426e2ef0 <0.000066>
libxcb.so.1->free(0x5582426e2ef0)                                            = <void> <0.000067>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000071>
libxcb.so.1->malloc(16)                                                      = 0x558242718340 <0.000065>
libxcb.so.1->free(0x558242718340)                                            = <void> <0.000067>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000086>
libxcb.so.1->malloc(16)                                                      = 0x558242709480 <0.000068>
libxcb.so.1->free(0x558242709480)                                            = <void> <0.000067>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000073>
libxcb.so.1->malloc(16)                                                      = 0x5582426e2ef0 <0.000066>
libxcb.so.1->free(0x5582426e2ef0)                                            = <void> <0.000067>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000072>
libxcb.so.1->malloc(16)                                                      = 0x558242718340 <0.000065>
libxcb.so.1->free(0x558242718340)                                            = <void> <0.000067>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000072>
libxcb.so.1->malloc(16)                                                      = 0x558242709480 <0.000066>
libxcb.so.1->free(0x558242709480)                                            = <void> <0.000067>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000072>
libxcb.so.1->malloc(16)                                                      = 0x5582426e2ef0 <0.000065>
libxcb.so.1->free(0x5582426e2ef0)                                            = <void> <0.000067>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000085>
libxcb.so.1->malloc(16)                                                      = 0x558242718340 <0.000068>
libxcb.so.1->free(0x558242718340)                                            = <void> <0.000068>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000073>
libxcb.so.1->malloc(16)                                                      = 0x558242709480 <0.000067>
libxcb.so.1->free(0x558242709480)                                            = <void> <0.000067>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000073>
libxcb.so.1->malloc(16)                                                      = 0x5582426e2ef0 <0.000067>
libxcb.so.1->free(0x5582426e2ef0)                                            = <void> <0.000068>
libxcb.so.1->malloc(32)                                                      = 0x5582426ed9e0 <0.000076>
libxcb.so.1->malloc(16)                                                      = 0x558242718340 <0.000067>
libxcb.so.1->free(0x558242718340)                                            = <void> <0.000068>
